genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
562.56781	Escherichia coli strain 36-16	562	imipenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56781	Escherichia coli strain 36-16	562	meropenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.42724	Escherichia coli strain 363	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	amoxicillin/clavulanic acid	Susceptible	4/2	=	4/2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	cefepime	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	cefoxitin	Susceptible	8	=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	ceftazidime	Susceptible	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	ciprofloxacin	Susceptible	1	=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	levofloxacin	Susceptible	1	=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	piperacillin/tazobactam	Susceptible	4/4	<=	4/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	tetracycline	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42724	Escherichia coli strain 363	562	trimethoprim/sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	amoxicillin/clavulanic acid	Susceptible	4/2	=	4/2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	cefepime	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	cefoxitin	Susceptible	4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	ceftazidime	Susceptible	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	ciprofloxacin	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	levofloxacin	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	nitrofurantoin	Susceptible	16	<=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	piperacillin/tazobactam	Susceptible	4/4	<=	4/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42725	Escherichia coli strain 364	562	trimethoprim/sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	amoxicillin/clavulanic acid	Susceptible	4/2	=	4/2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	cefepime	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	cefoxitin	Susceptible	4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	ceftazidime	Susceptible	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	ciprofloxacin	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	levofloxacin	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	nitrofurantoin	Susceptible	16	<=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	piperacillin/tazobactam	Susceptible	4/4	<=	4/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42726	Escherichia coli strain 367	562	trimethoprim/sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	amoxicillin/clavulanic acid	Susceptible	4/2	=	4/2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	cefepime	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	cefoxitin	Susceptible	8	=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	ceftazidime	Susceptible	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	ciprofloxacin	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	levofloxacin	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	nitrofurantoin	Susceptible	16	<=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	piperacillin/tazobactam	Susceptible	4/4	<=	4/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42727	Escherichia coli strain 368	562	trimethoprim/sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	amoxicillin/clavulanic acid	Resistant	32/16	>=	32/16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	cefepime	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	cefoxitin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	ceftazidime	Resistant	16	=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	ceftriaxone	Resistant	16	=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	ciprofloxacin	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	levofloxacin	Susceptible	0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	nitrofurantoin	Susceptible	16	<=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	piperacillin/tazobactam	Susceptible	8/4	=	8/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42728	Escherichia coli strain 369	562	trimethoprim/sulfamethoxazole	Susceptible	1/19	<=	1/19	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.56784	Escherichia coli strain 37-16	562	ampicillin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56784	Escherichia coli strain 37-16	562	cefotaxime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56784	Escherichia coli strain 37-16	562	cefoxitin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56784	Escherichia coli strain 37-16	562	ceftazidime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56784	Escherichia coli strain 37-16	562	colistin	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56784	Escherichia coli strain 37-16	562	imipenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56784	Escherichia coli strain 37-16	562	meropenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.42729	Escherichia coli strain 370	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	amoxicillin/clavulanic acid	Susceptible	4/2	=	4/2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	cefepime	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	cefoxitin	Susceptible	4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	ceftazidime	Resistant	16	=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	ciprofloxacin	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	gentamicin	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	levofloxacin	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	nitrofurantoin	Susceptible	16	<=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	piperacillin/tazobactam	Susceptible	4/4	<=	4/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	tobramycin	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42729	Escherichia coli strain 370	562	trimethoprim/sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.56783	Escherichia coli strain 372-13	562	ampicillin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	cefotaxime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	cefoxitin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	ceftazidime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	ciprofloxacin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	colistin	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	imipenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56783	Escherichia coli strain 372-13	562	meropenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.42731	Escherichia coli strain 377	562	amikacin	Susceptible	8	=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	amoxicillin/clavulanic acid	Intermediate	16/8	=	16/8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	cefepime	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	cefoxitin	Susceptible	8	=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	ceftazidime	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	ciprofloxacin	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	gentamicin	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	levofloxacin	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	piperacillin/tazobactam	Intermediate	64/4	=	64/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	tetracycline	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	tobramycin	Resistant	16.0	>=	16.0	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42731	Escherichia coli strain 377	562	trimethoprim/sulfamethoxazole	Susceptible	1/19	<=	1/19	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.56786	Escherichia coli strain 38-16	562	ampicillin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56786	Escherichia coli strain 38-16	562	cefotaxime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56786	Escherichia coli strain 38-16	562	cefoxitin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56786	Escherichia coli strain 38-16	562	ceftazidime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56786	Escherichia coli strain 38-16	562	colistin	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56786	Escherichia coli strain 38-16	562	imipenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56786	Escherichia coli strain 38-16	562	meropenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	ampicillin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	cefotaxime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	cefoxitin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	ceftazidime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	colistin	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	imipenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56785	Escherichia coli strain 39-16	562	meropenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	ampicillin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	cefotaxime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	cefoxitin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	ceftazidime	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	ciprofloxacin	Resistant					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	colistin	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	imipenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.56787	Escherichia coli strain 393-08	562	meropenem	Susceptible					Disk diffusion			Oxoid	EUCAST		
562.42732	Escherichia coli strain 394	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	amoxicillin/clavulanic acid	Susceptible	4/2	=	4/2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	cefepime	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	cefoxitin	Susceptible	4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	ceftazidime	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	ciprofloxacin	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	ertapenem	Susceptible	0.5	<=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	levofloxacin	Susceptible	0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	meropenem	Susceptible	0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	nitrofurantoin	Susceptible	16	<=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	piperacillin/tazobactam	Susceptible	4/4	<=	4/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	tetracycline	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42732	Escherichia coli strain 394	562	trimethoprim/sulfamethoxazole	Susceptible	1/19	<=	1/19	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
562.42733	Escherichia coli strain 399	562	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
